,Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
21742,22131,,Pakistan,2020-02-05,0.0,0.0
21743,22132,,Pakistan,2020-02-06,0.0,0.0
21744,22133,,Pakistan,2020-02-07,0.0,0.0
21745,22134,,Pakistan,2020-02-08,0.0,0.0
21746,22135,,Pakistan,2020-02-09,0.0,0.0
21747,22136,,Pakistan,2020-02-10,0.0,0.0
21748,22137,,Pakistan,2020-02-11,0.0,0.0
21749,22138,,Pakistan,2020-02-12,0.0,0.0
21750,22139,,Pakistan,2020-02-13,0.0,0.0
21751,22140,,Pakistan,2020-02-14,0.0,0.0
21752,22141,,Pakistan,2020-02-15,0.0,0.0
21753,22142,,Pakistan,2020-02-16,0.0,0.0
21754,22143,,Pakistan,2020-02-17,0.0,0.0
21755,22144,,Pakistan,2020-02-18,0.0,0.0
21756,22145,,Pakistan,2020-02-19,0.0,0.0
21757,22146,,Pakistan,2020-02-20,0.0,0.0
21758,22147,,Pakistan,2020-02-21,0.0,0.0
21759,22148,,Pakistan,2020-02-22,0.0,0.0
21760,22149,,Pakistan,2020-02-23,0.0,0.0
21761,22150,,Pakistan,2020-02-24,0.0,0.0
21762,22151,,Pakistan,2020-02-25,0.0,0.0
21763,22152,,Pakistan,2020-02-26,2.0,0.0
21764,22153,,Pakistan,2020-02-27,2.0,0.0
21765,22154,,Pakistan,2020-02-28,2.0,0.0
21766,22155,,Pakistan,2020-02-29,4.0,0.0
21767,22156,,Pakistan,2020-03-01,4.0,0.0
21768,22157,,Pakistan,2020-03-02,4.0,0.0
21769,22158,,Pakistan,2020-03-03,5.0,0.0
21770,22159,,Pakistan,2020-03-04,5.0,0.0
21771,22160,,Pakistan,2020-03-05,5.0,0.0
21772,22161,,Pakistan,2020-03-06,6.0,0.0
21773,22162,,Pakistan,2020-03-07,6.0,0.0
21774,22163,,Pakistan,2020-03-08,6.0,0.0
21775,22164,,Pakistan,2020-03-09,6.0,0.0
21776,22165,,Pakistan,2020-03-10,16.0,0.0
21777,22166,,Pakistan,2020-03-11,19.0,0.0
21778,22167,,Pakistan,2020-03-12,20.0,0.0
21779,22168,,Pakistan,2020-03-13,28.0,0.0
21780,22169,,Pakistan,2020-03-14,31.0,0.0
21781,22170,,Pakistan,2020-03-15,53.0,0.0
21782,22171,,Pakistan,2020-03-16,136.0,0.0
21783,22172,,Pakistan,2020-03-17,236.0,0.0
21784,22173,,Pakistan,2020-03-18,299.0,0.0
21785,22174,,Pakistan,2020-03-19,454.0,2.0
21786,22175,,Pakistan,2020-03-20,501.0,3.0
21787,22176,,Pakistan,2020-03-21,730.0,3.0
21788,22177,,Pakistan,2020-03-22,776.0,5.0
21789,22178,,Pakistan,2020-03-23,875.0,6.0
21790,22179,,Pakistan,2020-03-24,972.0,7.0
21791,22180,,Pakistan,2020-03-25,1063.0,8.0
21792,22181,,Pakistan,2020-03-26,1201.0,9.0
21793,22182,,Pakistan,2020-03-27,1373.0,11.0
21794,22183,,Pakistan,2020-03-28,1495.0,12.0
21795,22184,,Pakistan,2020-03-29,1597.0,14.0
21796,22185,,Pakistan,2020-03-30,1717.0,21.0
21797,22186,,Pakistan,2020-03-31,1938.0,26.0
21798,22187,,Pakistan,2020-04-01,2118.0,27.0
21799,22188,,Pakistan,2020-04-02,2421.0,34.0
21800,22189,,Pakistan,2020-04-03,2686.0,40.0
21801,22190,,Pakistan,2020-04-04,2818.0,41.0
21802,22191,,Pakistan,2020-04-05,3157.0,47.0
21803,22192,,Pakistan,2020-04-06,3766.0,53.0
21804,22193,,Pakistan,2020-04-07,4035.0,57.0
21805,22194,,Pakistan,2020-04-08,4263.0,61.0
21806,22195,,Pakistan,2020-04-09,4489.0,65.0
21807,22196,,Pakistan,2020-04-10,4695.0,66.0
21808,22197,,Pakistan,2020-04-11,5011.0,86.0
21809,22198,,Pakistan,2020-04-12,5230.0,91.0
21810,22199,,Pakistan,2020-04-13,5496.0,93.0
21811,22200,,Pakistan,2020-04-14,5837.0,96.0
21812,22201,,Pakistan,2020-04-15,6383.0,111.0
21813,22202,,Pakistan,2020-04-16,6919.0,128.0
21814,22203,,Pakistan,2020-04-17,7025.0,135.0
21815,22204,,Pakistan,2020-04-18,7638.0,143.0
21816,22205,,Pakistan,2020-04-19,8348.0,168.0
21817,22206,,Pakistan,2020-04-20,8418.0,176.0
21818,22207,,Pakistan,2020-04-21,9565.0,201.0
21819,22208,,Pakistan,2020-04-22,10076.0,212.0
21820,22209,,Pakistan,2020-04-23,11155.0,237.0
21821,22210,,Pakistan,2020-04-24,11940.0,253.0
21822,22211,,Pakistan,2020-04-25,12723.0,269.0
21823,22212,,Pakistan,2020-04-26,13328.0,281.0
21824,22213,,Pakistan,2020-04-27,13915.0,292.0
21825,22214,,Pakistan,2020-04-28,14612.0,312.0
21826,22215,,Pakistan,2020-04-29,15525.0,343.0
21827,22216,,Pakistan,2020-04-30,16817.0,385.0
21828,22217,,Pakistan,2020-05-01,18114.0,417.0
21829,22218,,Pakistan,2020-05-02,19103.0,440.0
21830,22219,,Pakistan,2020-05-03,20084.0,457.0
21831,22220,,Pakistan,2020-05-04,20941.0,476.0
21832,22221,,Pakistan,2020-05-05,22049.0,514.0
21833,22222,,Pakistan,2020-05-06,24073.0,564.0
21834,22223,,Pakistan,2020-05-07,24644.0,585.0
21835,22224,,Pakistan,2020-05-08,26435.0,599.0
21836,22225,,Pakistan,2020-05-09,28736.0,636.0
21837,22226,,Pakistan,2020-05-10,30334.0,659.0
21838,22227,,Pakistan,2020-05-11,32081.0,706.0
21839,22228,,Pakistan,2020-05-12,34336.0,737.0
21840,22231,,Panama,2020-01-22,0.0,0.0
21841,22232,,Panama,2020-01-23,0.0,0.0
21842,22233,,Panama,2020-01-24,0.0,0.0
21843,22234,,Panama,2020-01-25,0.0,0.0
21844,22235,,Panama,2020-01-26,0.0,0.0
21845,22236,,Panama,2020-01-27,0.0,0.0
21846,22237,,Panama,2020-01-28,0.0,0.0
21847,22238,,Panama,2020-01-29,0.0,0.0
21848,22239,,Panama,2020-01-30,0.0,0.0
21849,22240,,Panama,2020-01-31,0.0,0.0
21850,22241,,Panama,2020-02-01,0.0,0.0
21851,22242,,Panama,2020-02-02,0.0,0.0
21852,22243,,Panama,2020-02-03,0.0,0.0
21853,22244,,Panama,2020-02-04,0.0,0.0
21854,22245,,Panama,2020-02-05,0.0,0.0
21855,22246,,Panama,2020-02-06,0.0,0.0
21856,22247,,Panama,2020-02-07,0.0,0.0
21857,22248,,Panama,2020-02-08,0.0,0.0
21858,22249,,Panama,2020-02-09,0.0,0.0
21859,22250,,Panama,2020-02-10,0.0,0.0
21860,22251,,Panama,2020-02-11,0.0,0.0
21861,22252,,Panama,2020-02-12,0.0,0.0
21862,22253,,Panama,2020-02-13,0.0,0.0
21863,22254,,Panama,2020-02-14,0.0,0.0
21864,22255,,Panama,2020-02-15,0.0,0.0
21865,22256,,Panama,2020-02-16,0.0,0.0
21866,22257,,Panama,2020-02-17,0.0,0.0
21867,22258,,Panama,2020-02-18,0.0,0.0
21868,22259,,Panama,2020-02-19,0.0,0.0
21869,22260,,Panama,2020-02-20,0.0,0.0
21870,22261,,Panama,2020-02-21,0.0,0.0
21871,22262,,Panama,2020-02-22,0.0,0.0
21872,22263,,Panama,2020-02-23,0.0,0.0
21873,22264,,Panama,2020-02-24,0.0,0.0
21874,22265,,Panama,2020-02-25,0.0,0.0
21875,22266,,Panama,2020-02-26,0.0,0.0
21876,22267,,Panama,2020-02-27,0.0,0.0
21877,22268,,Panama,2020-02-28,0.0,0.0
21878,22269,,Panama,2020-02-29,0.0,0.0
21879,22270,,Panama,2020-03-01,0.0,0.0
21880,22271,,Panama,2020-03-02,0.0,0.0
21881,22272,,Panama,2020-03-03,0.0,0.0
21882,22273,,Panama,2020-03-04,0.0,0.0
21883,22274,,Panama,2020-03-05,0.0,0.0
21884,22275,,Panama,2020-03-06,0.0,0.0
21885,22276,,Panama,2020-03-07,0.0,0.0
21886,22277,,Panama,2020-03-08,0.0,0.0
21887,22278,,Panama,2020-03-09,0.0,0.0
21888,22279,,Panama,2020-03-10,1.0,0.0
21889,22280,,Panama,2020-03-11,8.0,1.0
21890,22281,,Panama,2020-03-12,11.0,1.0
21891,22282,,Panama,2020-03-13,27.0,1.0
21892,22283,,Panama,2020-03-14,36.0,1.0
21893,22284,,Panama,2020-03-15,43.0,1.0
21894,22285,,Panama,2020-03-16,55.0,1.0
21895,22286,,Panama,2020-03-17,69.0,1.0
21896,22287,,Panama,2020-03-18,86.0,1.0
21897,22288,,Panama,2020-03-19,109.0,1.0
21898,22289,,Panama,2020-03-20,137.0,1.0
21899,22290,,Panama,2020-03-21,200.0,1.0
21900,22291,,Panama,2020-03-22,313.0,3.0
21901,22292,,Panama,2020-03-23,345.0,6.0
21902,22293,,Panama,2020-03-24,345.0,6.0
21903,22294,,Panama,2020-03-25,443.0,8.0
21904,22295,,Panama,2020-03-26,558.0,8.0
21905,22296,,Panama,2020-03-27,674.0,9.0
21906,22297,,Panama,2020-03-28,786.0,14.0
21907,22298,,Panama,2020-03-29,901.0,17.0
21908,22299,,Panama,2020-03-30,989.0,24.0
21909,22300,,Panama,2020-03-31,1181.0,30.0
21910,22301,,Panama,2020-04-01,1181.0,30.0
21911,22302,,Panama,2020-04-02,1317.0,32.0
21912,22303,,Panama,2020-04-03,1475.0,37.0
21913,22304,,Panama,2020-04-04,1673.0,41.0
21914,22305,,Panama,2020-04-05,1801.0,46.0
21915,22306,,Panama,2020-04-06,1988.0,54.0
21916,22307,,Panama,2020-04-07,2100.0,55.0
21917,22308,,Panama,2020-04-08,2249.0,59.0
21918,22309,,Panama,2020-04-09,2528.0,63.0
21919,22310,,Panama,2020-04-10,2752.0,66.0
21920,22311,,Panama,2020-04-11,2974.0,74.0
21921,22312,,Panama,2020-04-12,3234.0,79.0
21922,22313,,Panama,2020-04-13,3400.0,87.0
21923,22314,,Panama,2020-04-14,3472.0,94.0
21924,22315,,Panama,2020-04-15,3574.0,95.0
21925,22316,,Panama,2020-04-16,3751.0,103.0
21926,22317,,Panama,2020-04-17,4016.0,109.0
21927,22318,,Panama,2020-04-18,4210.0,116.0
21928,22319,,Panama,2020-04-19,4273.0,120.0
21929,22320,,Panama,2020-04-20,4467.0,126.0
21930,22321,,Panama,2020-04-21,4658.0,136.0
21931,22322,,Panama,2020-04-22,4821.0,141.0
21932,22323,,Panama,2020-04-23,5166.0,146.0
21933,22324,,Panama,2020-04-24,5338.0,154.0
21934,22325,,Panama,2020-04-25,5538.0,159.0
21935,22326,,Panama,2020-04-26,5779.0,165.0
21936,22327,,Panama,2020-04-27,6021.0,167.0
21937,22328,,Panama,2020-04-28,6021.0,167.0
21938,22329,,Panama,2020-04-29,6378.0,178.0
21939,22330,,Panama,2020-04-30,6532.0,188.0
21940,22331,,Panama,2020-05-01,6720.0,192.0
21941,22332,,Panama,2020-05-02,7090.0,197.0
21942,22333,,Panama,2020-05-03,7090.0,197.0
21943,22334,,Panama,2020-05-04,7197.0,200.0
21944,22335,,Panama,2020-05-05,7523.0,210.0
21945,22336,,Panama,2020-05-06,7731.0,218.0
21946,22337,,Panama,2020-05-07,7868.0,225.0
21947,22338,,Panama,2020-05-08,8070.0,231.0
21948,22339,,Panama,2020-05-09,8282.0,237.0
21949,22340,,Panama,2020-05-10,8448.0,244.0
21950,22341,,Panama,2020-05-11,8616.0,249.0
21951,22342,,Panama,2020-05-12,8783.0,252.0
21952,22345,,Papua New Guinea,2020-01-22,0.0,0.0
21953,22346,,Papua New Guinea,2020-01-23,0.0,0.0
21954,22347,,Papua New Guinea,2020-01-24,0.0,0.0
21955,22348,,Papua New Guinea,2020-01-25,0.0,0.0
21956,22349,,Papua New Guinea,2020-01-26,0.0,0.0
21957,22350,,Papua New Guinea,2020-01-27,0.0,0.0
21958,22351,,Papua New Guinea,2020-01-28,0.0,0.0
21959,22352,,Papua New Guinea,2020-01-29,0.0,0.0
21960,22353,,Papua New Guinea,2020-01-30,0.0,0.0
21961,22354,,Papua New Guinea,2020-01-31,0.0,0.0
21962,22355,,Papua New Guinea,2020-02-01,0.0,0.0
21963,22356,,Papua New Guinea,2020-02-02,0.0,0.0
21964,22357,,Papua New Guinea,2020-02-03,0.0,0.0
21965,22358,,Papua New Guinea,2020-02-04,0.0,0.0
21966,22359,,Papua New Guinea,2020-02-05,0.0,0.0
21967,22360,,Papua New Guinea,2020-02-06,0.0,0.0
21968,22361,,Papua New Guinea,2020-02-07,0.0,0.0
21969,22362,,Papua New Guinea,2020-02-08,0.0,0.0
21970,22363,,Papua New Guinea,2020-02-09,0.0,0.0
21971,22364,,Papua New Guinea,2020-02-10,0.0,0.0
21972,22365,,Papua New Guinea,2020-02-11,0.0,0.0
21973,22366,,Papua New Guinea,2020-02-12,0.0,0.0
21974,22367,,Papua New Guinea,2020-02-13,0.0,0.0
21975,22368,,Papua New Guinea,2020-02-14,0.0,0.0
21976,22369,,Papua New Guinea,2020-02-15,0.0,0.0
21977,22370,,Papua New Guinea,2020-02-16,0.0,0.0
21978,22371,,Papua New Guinea,2020-02-17,0.0,0.0
21979,22372,,Papua New Guinea,2020-02-18,0.0,0.0
21980,22373,,Papua New Guinea,2020-02-19,0.0,0.0
21981,22374,,Papua New Guinea,2020-02-20,0.0,0.0
21982,22375,,Papua New Guinea,2020-02-21,0.0,0.0
21983,22376,,Papua New Guinea,2020-02-22,0.0,0.0
21984,22377,,Papua New Guinea,2020-02-23,0.0,0.0
21985,22378,,Papua New Guinea,2020-02-24,0.0,0.0
21986,22379,,Papua New Guinea,2020-02-25,0.0,0.0
21987,22380,,Papua New Guinea,2020-02-26,0.0,0.0
21988,22381,,Papua New Guinea,2020-02-27,0.0,0.0
21989,22382,,Papua New Guinea,2020-02-28,0.0,0.0
21990,22383,,Papua New Guinea,2020-02-29,0.0,0.0
21991,22384,,Papua New Guinea,2020-03-01,0.0,0.0
21992,22385,,Papua New Guinea,2020-03-02,0.0,0.0
21993,22386,,Papua New Guinea,2020-03-03,0.0,0.0
21994,22387,,Papua New Guinea,2020-03-04,0.0,0.0
21995,22388,,Papua New Guinea,2020-03-05,0.0,0.0
21996,22389,,Papua New Guinea,2020-03-06,0.0,0.0
21997,22390,,Papua New Guinea,2020-03-07,0.0,0.0
21998,22391,,Papua New Guinea,2020-03-08,0.0,0.0
21999,22392,,Papua New Guinea,2020-03-09,0.0,0.0
22000,22393,,Papua New Guinea,2020-03-10,0.0,0.0
22001,22394,,Papua New Guinea,2020-03-11,0.0,0.0
22002,22395,,Papua New Guinea,2020-03-12,0.0,0.0
22003,22396,,Papua New Guinea,2020-03-13,0.0,0.0
22004,22397,,Papua New Guinea,2020-03-14,0.0,0.0
22005,22398,,Papua New Guinea,2020-03-15,0.0,0.0
22006,22399,,Papua New Guinea,2020-03-16,0.0,0.0
22007,22400,,Papua New Guinea,2020-03-17,0.0,0.0
22008,22401,,Papua New Guinea,2020-03-18,0.0,0.0
22009,22402,,Papua New Guinea,2020-03-19,0.0,0.0
22010,22403,,Papua New Guinea,2020-03-20,1.0,0.0
22011,22404,,Papua New Guinea,2020-03-21,1.0,0.0
22012,22405,,Papua New Guinea,2020-03-22,1.0,0.0
22013,22406,,Papua New Guinea,2020-03-23,1.0,0.0
22014,22407,,Papua New Guinea,2020-03-24,1.0,0.0
22015,22408,,Papua New Guinea,2020-03-25,1.0,0.0
22016,22409,,Papua New Guinea,2020-03-26,1.0,0.0
22017,22410,,Papua New Guinea,2020-03-27,1.0,0.0
22018,22411,,Papua New Guinea,2020-03-28,1.0,0.0
22019,22412,,Papua New Guinea,2020-03-29,1.0,0.0
22020,22413,,Papua New Guinea,2020-03-30,1.0,0.0
22021,22414,,Papua New Guinea,2020-03-31,1.0,0.0
22022,22415,,Papua New Guinea,2020-04-01,1.0,0.0
22023,22416,,Papua New Guinea,2020-04-02,1.0,0.0
22024,22417,,Papua New Guinea,2020-04-03,1.0,0.0
22025,22418,,Papua New Guinea,2020-04-04,1.0,0.0
22026,22419,,Papua New Guinea,2020-04-05,1.0,0.0
22027,22420,,Papua New Guinea,2020-04-06,2.0,0.0
22028,22421,,Papua New Guinea,2020-04-07,2.0,0.0
22029,22422,,Papua New Guinea,2020-04-08,2.0,0.0
22030,22423,,Papua New Guinea,2020-04-09,2.0,0.0
22031,22424,,Papua New Guinea,2020-04-10,2.0,0.0
22032,22425,,Papua New Guinea,2020-04-11,2.0,0.0
22033,22426,,Papua New Guinea,2020-04-12,2.0,0.0
22034,22427,,Papua New Guinea,2020-04-13,2.0,0.0
22035,22428,,Papua New Guinea,2020-04-14,2.0,0.0
22036,22429,,Papua New Guinea,2020-04-15,2.0,0.0
22037,22430,,Papua New Guinea,2020-04-16,7.0,0.0
22038,22431,,Papua New Guinea,2020-04-17,7.0,0.0
22039,22432,,Papua New Guinea,2020-04-18,7.0,0.0
22040,22433,,Papua New Guinea,2020-04-19,7.0,0.0
22041,22434,,Papua New Guinea,2020-04-20,7.0,0.0
22042,22435,,Papua New Guinea,2020-04-21,7.0,0.0
22043,22436,,Papua New Guinea,2020-04-22,8.0,0.0
22044,22437,,Papua New Guinea,2020-04-23,8.0,0.0
22045,22438,,Papua New Guinea,2020-04-24,8.0,0.0
22046,22439,,Papua New Guinea,2020-04-25,8.0,0.0
22047,22440,,Papua New Guinea,2020-04-26,8.0,0.0
22048,22441,,Papua New Guinea,2020-04-27,8.0,0.0
22049,22442,,Papua New Guinea,2020-04-28,8.0,0.0
22050,22443,,Papua New Guinea,2020-04-29,8.0,0.0
22051,22444,,Papua New Guinea,2020-04-30,8.0,0.0
22052,22445,,Papua New Guinea,2020-05-01,8.0,0.0
22053,22446,,Papua New Guinea,2020-05-02,8.0,0.0
22054,22447,,Papua New Guinea,2020-05-03,8.0,0.0
22055,22448,,Papua New Guinea,2020-05-04,8.0,0.0
22056,22449,,Papua New Guinea,2020-05-05,8.0,0.0
22057,22450,,Papua New Guinea,2020-05-06,8.0,0.0
22058,22451,,Papua New Guinea,2020-05-07,8.0,0.0
22059,22452,,Papua New Guinea,2020-05-08,8.0,0.0
22060,22453,,Papua New Guinea,2020-05-09,8.0,0.0
22061,22454,,Papua New Guinea,2020-05-10,8.0,0.0
22062,22455,,Papua New Guinea,2020-05-11,8.0,0.0
22063,22456,,Papua New Guinea,2020-05-12,8.0,0.0
22064,22459,,Paraguay,2020-01-22,0.0,0.0
22065,22460,,Paraguay,2020-01-23,0.0,0.0
22066,22461,,Paraguay,2020-01-24,0.0,0.0
22067,22462,,Paraguay,2020-01-25,0.0,0.0
22068,22463,,Paraguay,2020-01-26,0.0,0.0
22069,22464,,Paraguay,2020-01-27,0.0,0.0
22070,22465,,Paraguay,2020-01-28,0.0,0.0
22071,22466,,Paraguay,2020-01-29,0.0,0.0
22072,22467,,Paraguay,2020-01-30,0.0,0.0
22073,22468,,Paraguay,2020-01-31,0.0,0.0
22074,22469,,Paraguay,2020-02-01,0.0,0.0
22075,22470,,Paraguay,2020-02-02,0.0,0.0
22076,22471,,Paraguay,2020-02-03,0.0,0.0
22077,22472,,Paraguay,2020-02-04,0.0,0.0
22078,22473,,Paraguay,2020-02-05,0.0,0.0
22079,22474,,Paraguay,2020-02-06,0.0,0.0
22080,22475,,Paraguay,2020-02-07,0.0,0.0
22081,22476,,Paraguay,2020-02-08,0.0,0.0
22082,22477,,Paraguay,2020-02-09,0.0,0.0
22083,22478,,Paraguay,2020-02-10,0.0,0.0
22084,22479,,Paraguay,2020-02-11,0.0,0.0
22085,22480,,Paraguay,2020-02-12,0.0,0.0
22086,22481,,Paraguay,2020-02-13,0.0,0.0
22087,22482,,Paraguay,2020-02-14,0.0,0.0
22088,22483,,Paraguay,2020-02-15,0.0,0.0
22089,22484,,Paraguay,2020-02-16,0.0,0.0
22090,22485,,Paraguay,2020-02-17,0.0,0.0
22091,22486,,Paraguay,2020-02-18,0.0,0.0
22092,22487,,Paraguay,2020-02-19,0.0,0.0
22093,22488,,Paraguay,2020-02-20,0.0,0.0
22094,22489,,Paraguay,2020-02-21,0.0,0.0
22095,22490,,Paraguay,2020-02-22,0.0,0.0
22096,22491,,Paraguay,2020-02-23,0.0,0.0
22097,22492,,Paraguay,2020-02-24,0.0,0.0
22098,22493,,Paraguay,2020-02-25,0.0,0.0
22099,22494,,Paraguay,2020-02-26,0.0,0.0
22100,22495,,Paraguay,2020-02-27,0.0,0.0
22101,22496,,Paraguay,2020-02-28,0.0,0.0
22102,22497,,Paraguay,2020-02-29,0.0,0.0
22103,22498,,Paraguay,2020-03-01,0.0,0.0
22104,22499,,Paraguay,2020-03-02,0.0,0.0
22105,22500,,Paraguay,2020-03-03,0.0,0.0
22106,22501,,Paraguay,2020-03-04,0.0,0.0
22107,22502,,Paraguay,2020-03-05,0.0,0.0
22108,22503,,Paraguay,2020-03-06,0.0,0.0
22109,22504,,Paraguay,2020-03-07,0.0,0.0
22110,22505,,Paraguay,2020-03-08,1.0,0.0
22111,22506,,Paraguay,2020-03-09,1.0,0.0
22112,22507,,Paraguay,2020-03-10,1.0,0.0
22113,22508,,Paraguay,2020-03-11,5.0,0.0
22114,22509,,Paraguay,2020-03-12,5.0,0.0
22115,22510,,Paraguay,2020-03-13,6.0,0.0
22116,22511,,Paraguay,2020-03-14,6.0,0.0
22117,22512,,Paraguay,2020-03-15,6.0,0.0
22118,22513,,Paraguay,2020-03-16,8.0,0.0
22119,22514,,Paraguay,2020-03-17,9.0,0.0
22120,22515,,Paraguay,2020-03-18,11.0,0.0
22121,22516,,Paraguay,2020-03-19,11.0,0.0
22122,22517,,Paraguay,2020-03-20,13.0,0.0
22123,22518,,Paraguay,2020-03-21,18.0,1.0
22124,22519,,Paraguay,2020-03-22,22.0,1.0
22125,22520,,Paraguay,2020-03-23,22.0,1.0
22126,22521,,Paraguay,2020-03-24,27.0,2.0
22127,22522,,Paraguay,2020-03-25,37.0,3.0
22128,22523,,Paraguay,2020-03-26,41.0,3.0
22129,22524,,Paraguay,2020-03-27,52.0,3.0
22130,22525,,Paraguay,2020-03-28,56.0,3.0
22131,22526,,Paraguay,2020-03-29,59.0,3.0
22132,22527,,Paraguay,2020-03-30,64.0,3.0
22133,22528,,Paraguay,2020-03-31,65.0,3.0
22134,22529,,Paraguay,2020-04-01,69.0,3.0
22135,22530,,Paraguay,2020-04-02,77.0,3.0
22136,22531,,Paraguay,2020-04-03,92.0,3.0
22137,22532,,Paraguay,2020-04-04,96.0,3.0
22138,22533,,Paraguay,2020-04-05,104.0,3.0
22139,22534,,Paraguay,2020-04-06,113.0,5.0
22140,22535,,Paraguay,2020-04-07,115.0,5.0
22141,22536,,Paraguay,2020-04-08,119.0,5.0
22142,22537,,Paraguay,2020-04-09,124.0,5.0
22143,22538,,Paraguay,2020-04-10,129.0,6.0
22144,22539,,Paraguay,2020-04-11,133.0,6.0
22145,22540,,Paraguay,2020-04-12,134.0,6.0
22146,22541,,Paraguay,2020-04-13,147.0,6.0
22147,22542,,Paraguay,2020-04-14,159.0,7.0
22148,22543,,Paraguay,2020-04-15,161.0,8.0
22149,22544,,Paraguay,2020-04-16,174.0,8.0
22150,22545,,Paraguay,2020-04-17,199.0,8.0
22151,22546,,Paraguay,2020-04-18,202.0,8.0
22152,22547,,Paraguay,2020-04-19,206.0,8.0
22153,22548,,Paraguay,2020-04-20,208.0,8.0
22154,22549,,Paraguay,2020-04-21,208.0,8.0
22155,22550,,Paraguay,2020-04-22,213.0,9.0
22156,22551,,Paraguay,2020-04-23,213.0,9.0
22157,22552,,Paraguay,2020-04-24,223.0,9.0
22158,22553,,Paraguay,2020-04-25,228.0,9.0
22159,22554,,Paraguay,2020-04-26,228.0,9.0
22160,22555,,Paraguay,2020-04-27,228.0,9.0
22161,22556,,Paraguay,2020-04-28,239.0,9.0
22162,22557,,Paraguay,2020-04-29,239.0,9.0
22163,22558,,Paraguay,2020-04-30,266.0,10.0
22164,22559,,Paraguay,2020-05-01,333.0,10.0
22165,22560,,Paraguay,2020-05-02,370.0,10.0
22166,22561,,Paraguay,2020-05-03,396.0,10.0
22167,22562,,Paraguay,2020-05-04,415.0,10.0
22168,22563,,Paraguay,2020-05-05,431.0,10.0
22169,22564,,Paraguay,2020-05-06,440.0,10.0
22170,22565,,Paraguay,2020-05-07,462.0,10.0
22171,22566,,Paraguay,2020-05-08,563.0,10.0
22172,22567,,Paraguay,2020-05-09,689.0,10.0
22173,22568,,Paraguay,2020-05-10,713.0,10.0
22174,22569,,Paraguay,2020-05-11,724.0,10.0
22175,22570,,Paraguay,2020-05-12,737.0,10.0
22176,22573,,Peru,2020-01-22,0.0,0.0
22177,22574,,Peru,2020-01-23,0.0,0.0
22178,22575,,Peru,2020-01-24,0.0,0.0
22179,22576,,Peru,2020-01-25,0.0,0.0
22180,22577,,Peru,2020-01-26,0.0,0.0
22181,22578,,Peru,2020-01-27,0.0,0.0
22182,22579,,Peru,2020-01-28,0.0,0.0
22183,22580,,Peru,2020-01-29,0.0,0.0
22184,22581,,Peru,2020-01-30,0.0,0.0
22185,22582,,Peru,2020-01-31,0.0,0.0
22186,22583,,Peru,2020-02-01,0.0,0.0
22187,22584,,Peru,2020-02-02,0.0,0.0
22188,22585,,Peru,2020-02-03,0.0,0.0
22189,22586,,Peru,2020-02-04,0.0,0.0
22190,22587,,Peru,2020-02-05,0.0,0.0
22191,22588,,Peru,2020-02-06,0.0,0.0
22192,22589,,Peru,2020-02-07,0.0,0.0
22193,22590,,Peru,2020-02-08,0.0,0.0
22194,22591,,Peru,2020-02-09,0.0,0.0
22195,22592,,Peru,2020-02-10,0.0,0.0
22196,22593,,Peru,2020-02-11,0.0,0.0
22197,22594,,Peru,2020-02-12,0.0,0.0
22198,22595,,Peru,2020-02-13,0.0,0.0
22199,22596,,Peru,2020-02-14,0.0,0.0
22200,22597,,Peru,2020-02-15,0.0,0.0
22201,22598,,Peru,2020-02-16,0.0,0.0
22202,22599,,Peru,2020-02-17,0.0,0.0
22203,22600,,Peru,2020-02-18,0.0,0.0
22204,22601,,Peru,2020-02-19,0.0,0.0
22205,22602,,Peru,2020-02-20,0.0,0.0
22206,22603,,Peru,2020-02-21,0.0,0.0
22207,22604,,Peru,2020-02-22,0.0,0.0
22208,22605,,Peru,2020-02-23,0.0,0.0
22209,22606,,Peru,2020-02-24,0.0,0.0
22210,22607,,Peru,2020-02-25,0.0,0.0
22211,22608,,Peru,2020-02-26,0.0,0.0
22212,22609,,Peru,2020-02-27,0.0,0.0
22213,22610,,Peru,2020-02-28,0.0,0.0
22214,22611,,Peru,2020-02-29,0.0,0.0
22215,22612,,Peru,2020-03-01,0.0,0.0
22216,22613,,Peru,2020-03-02,0.0,0.0
22217,22614,,Peru,2020-03-03,0.0,0.0
22218,22615,,Peru,2020-03-04,0.0,0.0
22219,22616,,Peru,2020-03-05,0.0,0.0
22220,22617,,Peru,2020-03-06,1.0,0.0
22221,22618,,Peru,2020-03-07,1.0,0.0
22222,22619,,Peru,2020-03-08,6.0,0.0
22223,22620,,Peru,2020-03-09,7.0,0.0
22224,22621,,Peru,2020-03-10,11.0,0.0
22225,22622,,Peru,2020-03-11,11.0,0.0
22226,22623,,Peru,2020-03-12,15.0,0.0
22227,22624,,Peru,2020-03-13,28.0,0.0
22228,22625,,Peru,2020-03-14,38.0,0.0
22229,22626,,Peru,2020-03-15,43.0,0.0
22230,22627,,Peru,2020-03-16,86.0,0.0
22231,22628,,Peru,2020-03-17,117.0,0.0
22232,22629,,Peru,2020-03-18,145.0,0.0
22233,22630,,Peru,2020-03-19,234.0,0.0
22234,22631,,Peru,2020-03-20,234.0,3.0
22235,22632,,Peru,2020-03-21,318.0,5.0
22236,22633,,Peru,2020-03-22,363.0,5.0
